 Vendor,Fund,Check #,Date,Amount
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,2361.10
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,-216.22
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,-216.22
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,138.24
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,562.16
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,315.26
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,26.52
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.03
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,318.43
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,41.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,27.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,34.49
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.77
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.83
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,44.91
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,20.78
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,178.88
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,87.97
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,275.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,193.49
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,54.06
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.45
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,107.31
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,15.77
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,43.24
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,56.20
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,194.17
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.97
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,213.01
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,23.98
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,8.19
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,168.26
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,325.14
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,128.49
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,364.16
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,265.00
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,265.75
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,251.00
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,251.00
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,251.00
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,119.00
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,251.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,14.69
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,45.26
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,430.87
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,240.02
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,493.41
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,985.14
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,259.23
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,67.64
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,902.38
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,286.68
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,444.97
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,684.40
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,75.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,56.16
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,47.76
PCARD ONE TIME PAY,ENGINEERING SERVICES,0,2025-08-27T00:00:00.000,12.99
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,222.86
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,415.75
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,144.45
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,105.42
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,804.84
PCARD ONE TIME PAY,AIM GRANT,0,2025-08-27T00:00:00.000,985.12
PCARD ONE TIME PAY,AIM GRANT,0,2025-08-27T00:00:00.000,985.12
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,106.53
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,80.48
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,30.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,438.90
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,763.65
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,58.92
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,9.56
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,6.37
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,171.21
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,128.99
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,58.92
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,9.56
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,71.15
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,105.67
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,312.71
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,383.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,14.05
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,137.11
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,140.27
PCARD ONE TIME PAY,GENERAL FUND - MEASURE M,0,2025-08-27T00:00:00.000,597.96
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,567.66
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,50.20
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,200.80
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,10.31
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,41.23
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,10.44
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,41.74
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,8.97
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,35.90
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,3.40
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,13.58
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,36.54
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,146.18
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,25.80
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,103.20
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,154.55
PCARD ONE TIME PAY,WORKERS COMPENSATION INSURANCE,0,2025-08-27T00:00:00.000,70.00
PCARD ONE TIME PAY,WORKERS COMPENSATION INSURANCE,0,2025-08-27T00:00:00.000,94.09
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,431.46
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,77.34
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,18.19
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,412.94
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,-418.55
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,437.76
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,37.35
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,418.55
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.99
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,194.15
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,675.95
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,71.35
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,223.46
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,72.23
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,114.01
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,93.66
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,34.92
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,250.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,1192.11
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,64.83
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,15.65
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,492.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,393.96
PCARD ONE TIME PAY,SUCCESSOR HOUSING AGENCY,0,2025-08-27T00:00:00.000,70.62
PCARD ONE TIME PAY,SUCCESSOR HOUSING AGENCY,0,2025-08-27T00:00:00.000,47.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,16.21
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,15.12
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,36.38
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,81.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,39.70
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.69
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,18.11
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,201.86
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,7.31
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,120.57
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,140.80
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,44.70
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,334.06
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,31.30
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.81
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,107.71
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,29.41
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,35.63
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,194.91
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,69.40
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,237.73
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,255.05
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,14.42
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,76.71
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,213.23
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,35.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,35.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.00
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,1704.89
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,333.65
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,4087.03
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,3340.57
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,1285.45
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,2291.22
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,401.70
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,352.54
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,41.68
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,107.18
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.44
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,6.62
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,7.41
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,8.56
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,36.18
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,56.64
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,225.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,225.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,287.17
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,20.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,140.52
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,287.50
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,287.50
PCARD ONE TIME PAY,VUSD - MENTAL HEALTH GRANT,0,2025-08-27T00:00:00.000,128.00
PCARD ONE TIME PAY,TRANST - GENERAL SERVICES,0,2025-08-27T00:00:00.000,75.60
PCARD ONE TIME PAY,81 PUBLIC BLDGS/GROUNDS FUND,0,2025-08-27T00:00:00.000,2919.38
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,137.08
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,548.32
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,16.93
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,67.71
PCARD ONE TIME PAY,WATER - OPERATIONS,0,2025-08-27T00:00:00.000,41.82
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,167.26
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,66.76
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,39.98
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,20.53
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,43.68
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.45
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,29.18
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,122.35
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,35.67
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,26.48
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,6.47
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,30.26
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,14.05
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,83.95
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,24.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.79
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,38.80
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,24.65
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,54.04
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,53.41
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,14.03
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.14
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,-21.61
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,34.34
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,18.33
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,139.59
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,28.18
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,77.80
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,410.60
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,32.50
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,140.56
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,64.50
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,74.84
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,139.02
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,117.74
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.28
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,16.41
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,49.87
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,115.59
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,21.61
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,17.29
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,75.08
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,43.96
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,43.24
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,151.19
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,120.13
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,36.40
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,162.69
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,38.91
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,53.28
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,28.20
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,25.06
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,35.02
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,9.99
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,56.72
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,8.64
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,8.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,2.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,276.30
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,19.42
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,7.83
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,24.15
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,6.48
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,30.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,32.40
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,67.98
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,63.76
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,59.20
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,120.53
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,29.18
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,118.14
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,510.00
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.80
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,93.50
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,24.58
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,42.81
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,16.20
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,11.99
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,68.65
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,8.87
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.79
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,5.65
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,88.31
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,10.53
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,-273.55
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,147.04
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,16.21
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,31.82
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,299.01
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,657.42
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,1716.20
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,70.26
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,285.43
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,113.44
PCARD ONE TIME PAY,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,154.47
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,294.20
PCARD ONE TIME PAY,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,235.58
PCARD ONE TIME PAY,BSCC Org Retail Thft Prev/Prog,0,2025-08-27T00:00:00.000,393.43
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,84.72
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,23.54
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,21.02
PCARD ONE TIME PAY,CFD – 13 Lagoon Valley IA #2,0,2025-08-27T00:00:00.000,22.62
PCARD ONE TIME PAY,CFD – 13 Lagoon Valley IA #1,0,2025-08-27T00:00:00.000,22.63
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,69.79
PCARD ONE TIME PAY,GENERAL FUND,0,2025-08-27T00:00:00.000,62.50
AEGEAN TIRE CENTER,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,1611.57
AEGEAN TIRE CENTER,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,812.84
AEGEAN TIRE CENTER,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,189.99
AEGEAN TIRE CENTER,CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,1200.46
"HD SUPPLY, INC",CENTRAL STORES,0,2025-08-27T00:00:00.000,157.70
CASTLE & KING,SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,162.19
CASTLE & KING,PARK MAINTENANCE DIST (MASTER),0,2025-08-27T00:00:00.000,81.09
"SMITH & SON'S WELDING & FABRICATION, INC",CENTRAL FUEL STATION/GARAGE,0,2025-08-27T00:00:00.000,3515.28
"SHERWIN-WILLIAMS CO., INC.",WATER - OPERATIONS,0,2025-08-27T00:00:00.000,170.13
"HOME DEPOT U.S.A., INC",SEWER - OPERATIONS,0,2025-08-27T00:00:00.000,69.17
